i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
39	109	8.61882	1.27178	3.5	0	6.55546	153.623	0.00357992	8.64314
40	109	8.70588	1.24583	3.5	0	6.55546	153.623	0.00357992	8.29395
41	109	8.79293	1.21987	3.5	0	6.55546	153.623	0.00357992	7.95197
42	109	8.87999	1.19392	3.5	0	6.55546	153.623	0.00357992	7.61719
43	109	8.96704	1.16797	3.5	0	6.55546	153.623	0.00357992	7.28961
44	109	9.0541	1.14201	3.5	0	6.55546	153.623	0.00357992	6.96923
45	109	9.14115	1.11606	3.5	0	6.55546	153.623	0.00357992	6.65604
46	109	9.22821	1.0901	3.5	0	6.55546	153.623	0.00357992	6.35006
47	109	9.31526	1.06415	3.5	0	6.55546	153.623	0.00357992	6.05127
48	109	9.40232	1.03819	3.5	0	6.55546	153.623	0.00357992	5.75969
49	109	9.48937	1.01224	3.5	0	6.55546	153.623	0.00357992	5.47531
50	109	9.57643	0.986282	3.5	0	6.55546	153.623	0.00357992	5.19812
51	109	9.66348	0.960327	3.5	0	6.55546	153.623	0.00357992	4.92813
52	109	9.75054	0.934372	3.5	0	6.55546	153.623	0.00357992	4.66535
53	109	9.83759	0.908417	3.5	0	6.55546	153.623	0.00357992	4.40976
54	109	9.92465	0.882463	3.5	0	6.55546	153.623	0.00357992	4.16138
55	109	10.0117	0.856508	3.5	0	6.55546	153.623	0.00357992	3.92019
56	109	10.0988	0.830553	3.5	0	6.55546	153.623	0.00357992	3.6862
57	109	10.1858	0.804598	3.5	0	6.55546	153.623	0.00357992	3.45941
58	109	10.2729	0.778644	3.5	0	6.55546	153.623	0.00357992	3.23983
59	109	10.3599	0.752689	3.5	0	6.55546	153.623	0.00357992	3.02744
60	109	10.447	0.726734	3.5	0	6.55546	153.623	0.00357992	2.82225
61	109	10.534	0.700779	3.5	0	6.55546	153.623	0.00357992	2.62426
62	109	10.6211	0.674824	3.5	0	6.55546	153.623	0.00357992	2.43347
63	109	10.7081	0.64887	3.5	0	6.55546	153.623	0.00357992	2.24988
64	109	10.7952	0.622915	3.5	0	6.55546	153.623	0.00357992	2.07349
65	109	10.8823	0.59696	3.5	0	6.55546	153.623	0.00357992	1.9043
66	109	10.9693	0.571005	3.5	0	6.55546	153.623	0.00357992	1.74231
67	109	11.0564	0.54505	3.5	0	6.55546	153.623	0.00357992	1.58751
68	109	11.1434	0.519096	3.5	0	6.55546	153.623	0.00357992	1.43992
69	109	11.2305	0.493141	3.5	0	6.55546	153.623	0.00357992	1.29953
70	109	11.3175	0.467186	3.5	0	6.55546	153.623	0.00357992	1.16634
71	109	11.4046	0.441231	3.5	0	6.55546	153.623	0.00357992	1.04034
72	109	11.4916	0.415277	3.5	0	6.55546	153.623	0.00357992	0.92155
73	109	11.5787	0.389322	3.5	0	6.55546	153.623	0.00357992	0.809956
74	109	11.6657	0.363367	3.5	0	6.55546	153.623	0.00357992	0.705562
75	109	11.7528	0.337412	3.5	0	6.55546	153.623	0.00357992	0.608367
76	109	11.8399	0.311457	3.5	0	6.55546	153.623	0.00357992	0.518372
77	109	11.9269	0.285503	3.5	0	6.55546	153.623	0.00357992	0.435577
78	109	12.014	0.259548	3.5	0	6.55546	153.623	0.00357992	0.359981
79	109	12.101	0.233593	3.5	0	6.55546	153.623	0.00357992	0.291584
80	109	12.1881	0.207638	3.5	0	6.55546	153.623	0.00357992	0.230388
81	109	12.2751	0.181683	3.5	0	6.55546	153.623	0.00357992	0.176391
82	109	12.3622	0.155729	3.5	0	6.55546	153.623	0.00357992	0.129593
83	109	12.4492	0.129774	3.5	0	6.55546	153.623	0.00357992	0.0899952
84	109	12.5363	0.103819	3.5	0	6.55546	153.623	0.00357992	0.0575969
85	109	12.6234	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
86	109	12.7104	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
87	109	12.7975	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
88	109	12.8845	0	3.5	0	6.55546	153.623	0.00357992	0

0	110	5.20708	2.21341	2.95399	7.8763	14.5866	193.063	0.00633843	35.998
1	110	5.2466	2.20509	2.96311	7.7458	14.3877	192.308	0.00627658	35.4619
2	110	5.32368	2.18864	2.98065	7.49538	14.0131	190.863	0.0061594	34.4364
3	110	5.44724	2.1619	3.00858	7.09669	13.4379	188.591	0.00597774	32.8542
4	110	5.52553	2.14471	3.02603	6.84794	13.0912	187.188	0.00586715	31.8899
5	110	5.66742	2.11308	3.05734	6.40207	12.493	184.704	0.0056744	30.2137
6	110	5.74702	2.09505	3.07464	6.15593	12.175	183.348	0.00557083	29.3123
7	110	5.82701	2.07675	3.09187	5.91084	11.8668	182.009	0.00546974	28.4334
8	110	5.90944	2.05767	3.10942	5.66147	11.5615	180.659	0.00536886	27.555
9	110	5.99084	2.03863	3.12658	5.4176	11.2711	179.351	0.00527218	26.7138
10	110	6.07175	2.0195	3.14341	5.17864	10.9939	178.079	0.00517923	25.9027
11	110	6.17693	1.99432	3.16501	4.87177	10.6487	176.463	0.00506253	24.8842
12	110	6.25951	1.97432	3.18171	4.63462	10.3898	175.227	0.00497432	24.1121
13	110	6.34232	1.95406	3.19823	4.39987	10.1403	174.014	0.0048887	23.3611
14	110	6.47254	1.92176	3.22371	4.03752	9.76786	172.164	0.00475976	22.2253
15	110	6.5569	1.90057	3.23991	3.80709	9.5389	171.001	0.0046798	21.518
16	110	6.64132	1.87915	3.25584	3.58023	9.3193	169.867	0.00460259	20.8317
17	110	6.80028	1.83824	3.28508	3.16295	8.93012	167.809	0.00446447	19.5947
18	110	6.88623	1.81581	3.30046	2.9431	8.73258	166.74	0.0043937	18.9549
19	110	6.97254	1.79306	3.31559	2.72632	8.54278	165.696	0.00432528	18.3319
20	110	7.05879	1.77013	3.33036	2.51425	8.36176	164.685	0.00425961	17.7282
21	110	7.16345	1.74201	3.34783	2.26263	8.15294	163.5	0.00418335	17.02
22	110	7.25104	1.71824	3.36204	2.05743	7.98733	162.544	0.00412248	16.447
23	110	7.33869	1.69425	3.37585	1.85714	7.82971	161.621	0.00406421	15.8909
24	110	7.42637	1.67003	3.38926	1.66207	7.67996	160.732	0.00400853	15.3513
25	110	7.56422	1.63156	3.40945	1.3668	7.46033	159.405	0.00392631	14.5351
26	110	7.65245	1.60668	3.42176	1.1857	7.3298	158.603	0.00387712	14.0325
27	110	7.74049	1.58166	3.43352	1.01159	7.20728	157.841	0.00383072	13.5458
28	110	7.82802	1.5566	3.44467	0.845674	7.09326	157.123	0.00378733	13.0758
29	110	7.99876	1.50722	3.46467	0.545106	6.89354	155.846	0.00371085	12.197
30	110	8.08422	1.48227	3.47368	0.408257	6.8056	155.276	0.00367697	11.775
31	110	8.16862	1.45749	3.48185	0.282938	6.7268	154.76	0.00364651	11.3694
32	110	8.2502	1.43341	3.48887	0.174489	6.65998	154.319	0.0036206	10.9872
33	110	8.32906	1.41003	3.49473	0.0830698	6.60473	153.952	0.00359912	10.6265
34	110	8.42972	1.38007	3.49999	0.000183381	6.55557	153.624	0.00357997	10.1777
35	110	8.44471	1.3756	3.5	0	6.55546	153.623	0.00357992	10.1119
36	110	8.53177	1.34965	3.5	0	6.55546	153.623	0.00357992	9.73388
37	110	8.61882	1.32369	3.5	0	6.55546	153.623	0.00357992	9.3631
38	110	8.70588	1.29774	3.5	0	6.55546	153.623	0.00357992	8.99952
39	110	8.79293	1.27178	3.5	0	6.55546	153.623	0.00357992	8.64314
40	110	8.87999	1.24583	3.5	0	6.55546	153.623	0.00357992	8.29395
41	110	8.96704	1.21987	3.5	0	6.55546	153.623	0.00357992	7.95197
42	110	9.0541	1.19392	3.5	0	6.55546	153.623	0.00357992	7.61719
43	110	9.14115	1.16797	3.5	0	6.55546	153.623	0.00357992	7.28961
44	110	9.22821	1.14201	3.5	0	6.55546	153.623	0.00357992	6.96923
45	110	9.31526	1.11606	3.5	0	6.55546	153.623	0.00357992	6.65604
46	110	9.40232	1.0901	3.5	0	6.55546	153.623	0.00357992	6.35006
47	110	9.48937	1.06415	3.5	0	6.55546	153.623	0.00357992	6.05127
48	110	9.57643	1.03819	3.5	0	6.55546	153.623	0.00357992	5.75969
49	110	9.66348	1.01224	3.5	0	6.55546	153.623	0.00357992	5.47531
50	110	9.75054	0.986282	3.5	0	6.55546	153.623	0.00357992	5.19812
51	110	9.83759	0.960327	3.5	0	6.55546	153.623	0.00357992	4.92813
52	110	9.92465	0.934372	3.5	0	6.55546	153.623	0.00357992	4.66535
53	110	10.0117	0.908417	3.5	0	6.55546	153.623	0.00357992	4.40976
54	110	10.0988	0.882463	3.5	0	6.55546	153.623	0.00357992	4.16138
55	110	10.1858	0.856508	3.5	0	6.55546	153.623	0.00357992	3.92019
56	110	10.2729	0.830553	3.5	0	6.55546	153.623	0.00357992	3.6862
57	110	10.3599	0.804598	3.5	0	6.55546	153.623	0.00357992	3.45941
58	110	10.447	0.778644	3.5	0	6.55546	153.623	0.00357992	3.23983
59	110	10.534	0.752689	3.5	0	6.55546	153.623	0.00357992	3.02744
60	110	10.6211	0.726734	3.5	0	6.55546	153.623	0.00357992	2.82225
61	110	10.7081	0.700779	3.5	0	6.55546	153.623	0.00357992	2.62426
62	110	10.7952	0.674824	3.5	0	6.55546	153.623	0.00357992	2.43347
63	110	10.8823	0.64887	3.5	0	6.55546	153.623	0.00357992	2.24988
64	110	10.9693	0.622915	3.5	0	6.55546	153.623	0.00357992	2.07349
65	110	11.0564	0.59696	3.5	0	6.55546	153.623	0.00357992	1.9043
66	110	11.1434	0.571005	3.5	0	6.55546	153.623	0.00357992	1.74231
67	110	11.2305	0.54505	3.5	0	6.55546	153.623	0.00357992	1.58751
68	110	11.3175	0.519096	3.5	0	6.55546	153.623	0.00357992	1.43992
69	110	11.4046	0.493141	3.5	0	6.55546	153.623	0.00357992	1.29953
70	110	11.4916	0.467186	3.5	0	6.55546	153.623	0.00357992	1.16634
71	110	11.5787	0.441231	3.5	0	6.55546	153.623	0.00357992	1.04034
72	110	11.6657	0.415277	3.5	0	6.55546	153.623	0.00357992	0.92155
73	110	11.7528	0.389322	3.5	0	6.55546	153.623	0.00357992	0.809956
74	110	11.8399	0.363367	3.5	0	6.55546	153.623	0.00357992	0.705562
75	110	11.9269	0.337412	3.5	0	6.55546	153.623	0.00357992	0.608367
76	110	12.014	0.311457	3.5	0	6.55546	153.623	0.00357992	0.518372
77	110	12.101	0.285503	3.5	0	6.55546	153.623	0.00357992	0.435577
78	110	12.1881	0.259548	3.5	0	6.55546	153.623	0.00357992	0.359981
79	110	12.2751	0.233593	3.5	0	6.55546	153.623	0.00357992	0.291584
80	110	12.3622	0.207638	3.5	0	6.55546	153.623	0.00357992	0.230388
81	110	12.4492	0.181683	3.5	0	6.55546	153.623	0.00357992	0.176391
82	110	12.5363	0.155729	3.5	0	6.55546	153.623	0.00357992	0.129593
83	110	12.6234	0.129774	3.5	0	6.55546	153.623	0.00357992	0.0899952
84	110	12.7104	0.103819	3.5	0	6.55546	153.623	0.00357992	0.0575969
85	110	12.7975	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
86	110	12.8845	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
87	110	12.9716	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
88	110	13.0586	0	3.5	0	6.55546	153.623	0.00357992	0

0	111	5.33916	2.23137	2.97247	7.61974	14.1865	191.535	0.00621376	35.998
1	111	5.3872	2.22111	2.98327	7.46533	13.958	190.649	0.0061421	35.356
2	111	5.51187	2.19411	3.01111	7.06746	13.3871	188.387	0.00596159	33.7413
3	111	5.59086	2.17675	3.0285	6.81923	13.0429	186.991	0.00585169	32.7571
4	111	5.73401	2.1448	3.0597	6.37436	12.4491	184.518	0.00566015	31.0459
5	111	5.81431	2.1266	3.07694	6.12879	12.1334	183.168	0.00555723	30.1255
6	111	5.89501	2.10811	3.09411	5.8843	11.8274	181.837	0.00545678	29.228
7	111	5.97816	2.08885	3.11159	5.63556	11.5244	180.493	0.00535653	28.3309
8	111	6.06028	2.06962	3.12869	5.39233	11.236	179.191	0.00526046	27.4718
9	111	6.14189	2.0503	3.14545	5.15402	10.9608	177.926	0.0051681	26.6433
10	111	6.24799	2.02489	3.16696	4.84802	10.6181	176.318	0.00505214	25.6028
11	111	6.33128	2.0047	3.18359	4.61157	10.3611	175.088	0.00496449	24.8139
12	111	6.41481	1.98423	3.20004	4.37754	10.1133	173.882	0.00487941	24.0465
13	111	6.54614	1.95164	3.22541	4.01637	9.74358	172.041	0.00475131	22.8858
14	111	6.63121	1.93025	3.24153	3.78672	9.51626	170.885	0.00467187	22.1629
15	111	6.71634	1.90863	3.25739	3.56067	9.29823	169.757	0.00459516	21.4613
16	111	6.87663	1.86735	3.28649	3.14494	8.91185	167.711	0.00445794	20.1967
17	111	6.96328	1.84472	3.30179	2.92596	8.71573	166.648	0.00438765	19.5425
18	111	7.05029	1.82177	3.31684	2.71008	8.5273	165.61	0.00431968	18.9054
19	111	7.13722	1.79864	3.33153	2.49892	8.3476	164.606	0.00425446	18.2881
20	111	7.24271	1.77028	3.3489	2.24843	8.14031	163.427	0.00417872	17.5636
21	111	7.33097	1.74632	3.36303	2.04421	7.97593	162.478	0.00411828	16.9775
22	111	7.41929	1.72213	3.37676	1.84491	7.81948	161.561	0.00406041	16.4087
23	111	7.50763	1.69772	3.39009	1.65084	7.67086	160.677	0.00400514	15.8566
24	111	7.64648	1.65895	3.41015	1.35719	7.4529	159.359	0.00392352	15.0216
25	111	7.73533	1.63389	3.42237	1.17715	7.32337	158.563	0.00387469	14.5073
26	111	7.82397	1.60869	3.43405	1.0041	7.20182	157.807	0.00382864	14.0092
27	111	7.91208	1.58346	3.44512	0.839239	7.0887	157.094	0.00378559	13.5283
28	111	8.08387	1.53376	3.46497	0.540731	6.8906	155.827	0.00370972	12.6291
29	111	8.16982	1.50866	3.4739	0.40489	6.8034	155.261	0.00367613	12.1973
30	111	8.25466	1.48375	3.48201	0.28054	6.72528	154.75	0.00364592	11.7823
31	111	8.33663	1.45955	3.48897	0.172969	6.65904	154.313	0.00362024	11.3914
32	111	8.41582	1.43607	3.49478	0.0823273	6.60428	153.949	0.00359895	11.0226
33	111	8.51677	1.40603	3.49999	0.000181685	6.55557	153.624	0.00357997	10.5641
34	111	8.53177	1.40156	3.5	0	6.55546	153.623	0.00357992	10.497
35	111	8.61882	1.3756	3.5	0	6.55546	153.623	0.00357992	10.1119
36	111	8.70588	1.34965	3.5	0	6.55546	153.623	0.00357992	9.73388
37	111	8.79293	1.32369	3.5	0	6.55546	153.623	0.00357992	9.3631
38	111	8.87999	1.29774	3.5	0	6.55546	153.623	0.00357992	8.99952
39	111	8.96704	1.27178	3.5	0	6.55546	153.623	0.00357992	8.64314
40	111	9.0541	1.24583	3.5	0	6.55546	153.623	0.00357992	8.29395
41	111	9.14115	1.21987	3.5	0	6.55546	153.623	0.00357992	7.95197
42	111	9.22821	1.19392	3.5	0	6.55546	153.623	0.00357992	7.61719
43	111	9.31526	1.16797	3.5	0	6.55546	153.623	0.00357992	7.28961
44	111	9.40232	1.14201	3.5	0	6.55546	153.623	0.00357992	6.96923
45	111	9.48937	1.11606	3.5	0	6.55546	153.623	0.00357992	6.65604
46	111	9.57643	1.0901	3.5	0	6.55546	153.623	0.00357992	6.35006
47	111	9.66348	1.06415	3.5	0	6.55546	153.623	0.00357992	6.05127
48	111	9.75054	1.03819	3.5	0	6.55546	153.623	0.00357992	5.75969
49	111	9.83759	1.01224	3.5	0	6.55546	153.623	0.00357992	5.47531
50	111	9.92465	0.986282	3.5	0	6.55546	153.623	0.00357992	5.19812
51	111	10.0117	0.960327	3.5	0	6.55546	153.623	0.00357992	4.92813
52	111	10.0988	0.934372	3.5	0	6.55546	153.623	0.00357992	4.66535
53	111	10.1858	0.908417	3.5	0	6.55546	153.623	0.00357992	4.40976
54	111	10.2729	0.882463	3.5	0	6.55546	153.623	0.00357992	4.16138
55	111	10.3599	0.856508	3.5	0	6.55546	153.623	0.00357992	3.92019
56	111	10.447	0.830553	3.5	0	6.55546	153.623	0.00357992	3.6862
57	111	10.534	0.804598	3.5	0	6.55546	153.623	0.00357992	3.45941
58	111	10.6211	0.778644	3.5	0	6.55546	153.623	0.00357992	3.23983
59	111	10.7081	0.752689	3.5	0	6.55546	153.623	0.00357992	3.02744
60	111	10.7952	0.726734	3.5	0	6.55546	153.623	0.00357992	2.82225
61	111	10.8823	0.700779	3.5	0	6.55546	153.623	0.00357992	2.62426
62	111	10.9693	0.674824	3.5	0	6.55546	153.623	0.00357992	2.43347
63	111	11.0564	0.64887	3.5	0	6.55546	153.623	0.00357992	2.24988
64	111	11.1434	0.622915	3.5	0	6.55546	153.623	0.00357992	2.07349
65	111	11.2305	0.59696	3.5	0	6.55546	153.623	0.00357992	1.9043
66	111	11.3175	0.571005	3.5	0	6.55546	153.623	0.00357992	1.74231
67	111	11.4046	0.54505	3.5	0	6.55546	153.623	0.00357992	1.58751
68	111	11.4916	0.519096	3.5	0	6.55546	153.623	0.00357992	1.43992
69	111	11.5787	0.493141	3.5	0	6.55546	153.623	0.00357992	1.29953
70	111	11.6657	0.467186	3.5	0	6.55546	153.623	0.00357992	1.16634
71	111	11.7528	0.441231	3.5	0	6.55546	153.623	0.00357992	1.04034
72	111	11.8399	0.415277	3.5	0	6.55546	153.623	0.00357992	0.92155
73	111	11.9269	0.389322	3.5	0	6.55546	153.623	0.00357992	0.809956
74	111	12.014	0.363367	3.5	0	6.55546	153.623	0.00357992	0.705562
75	111	12.101	0.337412	3.5	0	6.55546	153.623	0.00357992	0.608367
76	111	12.1881	0.311457	3.5	0	6.55546	153.623	0.00357992	0.518372
77	111	12.2751	0.285503	3.5	0	6.55546	153.623	0.00357992	0.435577
78	111	12.3622	0.259548	3.5	0	6.55546	153.623	0.00357992	0.359981
79	111	12.4492	0.233593	3.5	0	6.55546	153.623	0.00357992	0.291584
80	111	12.5363	0.207638	3.5	0	6.55546	153.623	0.00357992	0.230388
81	111	12.6234	0.181683	3.5	0	6.55546	153.623	0.00357992	0.176391
82	111	12.7104	0.155729	3.5	0	6.55546	153.623	0.00357992	0.129593
83	111	12.7975	0.129774	3.5	0	6.55546	153.623	0.00357992	0.0899952
84	111	12.8845	0.103819	3.5	0	6.55546	153.623	0.00357992	0.0575969
85	111	12.9716	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
86	111	13.0586	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
87	111	13.1457	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
88	111	13.2327	0	3.5	0	6.55546	153.623	0.00357992	0

0	112	5.47235	2.24889	2.99059	7.36771	13.8054	190.051	0.00609407	35.998
1	112	5.57659	2.22629	3.01358	7.03864	13.3375	188.188	0.0059458	34.6395
2	112	5.65627	2.20876	3.03092	6.79095	12.9958	186.797	0.00583659	33.6351
3	112	5.80068	2.1765	3.06201	6.34706	12.4063	184.336	0.00564623	31.8886
4	112	5.88168	2.15812	3.07919	6.10208	12.0928	182.993	0.00554395	30.9491
5	112	5.96308	2.13945	3.0963	5.85818	11.789	181.668	0.00544411	30.0329
6	112	6.04696	2.12	3.11372	5.61006	11.4881	180.331	0.00534449	29.117
7	112	6.12979	2.10059	3.13074	5.36747	11.2018	179.035	0.00524901	28.2398
8	112	6.21211	2.08109	3.14744	5.1298	10.9285	177.776	0.00515723	27.3937
9	112	6.31912	2.05543	3.16887	4.82467	10.5882	176.177	0.00504199	26.3311
10	112	6.40312	2.03505	3.18543	4.58892	10.333	174.953	0.00495489	25.5253
11	112	6.48736	2.01439	3.20181	4.3556	10.087	173.753	0.00487035	24.7413
12	112	6.6198	1.9815	3.22707	3.99558	9.71988	171.922	0.00474305	23.5555
13	112	6.70559	1.95991	3.24312	3.76671	9.49416	170.771	0.00466412	22.8168
14	112	6.79142	1.93809	3.2589	3.54145	9.27767	169.65	0.0045879	22.0999
15	112	6.95302	1.89644	3.28786	3.12726	8.89402	167.615	0.00445157	20.8074
16	112	7.04038	1.87361	3.30309	2.90915	8.69929	166.558	0.00438173	20.1387
17	112	7.12808	1.85047	3.31806	2.69415	8.51221	165.527	0.00431421	19.4874
18	112	7.2157	1.82714	3.33267	2.48389	8.33379	164.528	0.00424943	18.8563
19	112	7.32202	1.79854	3.34995	2.23452	8.12799	163.357	0.00417421	18.1156
20	112	7.41095	1.77438	3.36399	2.03125	7.96481	162.413	0.00411417	17.5163
21	112	7.49994	1.74999	3.37765	1.83293	7.8095	161.502	0.00405671	16.9345
22	112	7.58893	1.7254	3.39089	1.63985	7.66198	160.624	0.00400182	16.3699
23	112	7.72877	1.68633	3.41082	1.34779	7.44565	159.315	0.00392079	15.5158
24	112	7.81824	1.66108	3.42296	1.16878	7.31711	158.524	0.00387232	14.9898
25	112	7.90748	1.63571	3.43457	0.996772	7.19649	157.773	0.00382662	14.4803
26	112	7.99616	1.61031	3.44556	0.832954	7.08425	157.066	0.00378389	13.9884
27	112	8.169	1.5603	3.46526	0.536462	6.88775	155.809	0.00370862	13.0686
28	112	8.25542	1.53505	3.47412	0.401605	6.80126	155.247	0.0036753	12.627
29	112	8.34071	1.51	3.48217	0.278202	6.72379	154.74	0.00364535	12.2026
30	112	8.42306	1.48569	3.48907	0.171489	6.65812	154.307	0.00361988	11.8029
31	112	8.50258	1.46212	3.49482	0.0816044	6.60384	153.946	0.00359878	11.426
32	112	8.60383	1.43198	3.49999	0.000180034	6.55557	153.624	0.00357997	10.9577
33	112	8.61882	1.42751	3.5	0	6.55546	153.623	0.00357992	10.8894
34	112	8.70588	1.40156	3.5	0	6.55546	153.623	0.00357992	10.497
35	112	8.79293	1.3756	3.5	0	6.55546	153.623	0.00357992	10.1119
36	112	8.87999	1.34965	3.5	0	6.55546	153.623	0.00357992	9.73388
37	112	8.96704	1.32369	3.5	0	6.55546	153.623	0.00357992	9.3631
38	112	9.0541	1.29774	3.5	0	6.55546	153.623	0.00357992	8.99952
39	112	9.14115	1.27178	3.5	0	6.55546	153.623	0.00357992	8.64314
40	112	9.22821	1.24583	3.5	0	6.55546	153.623	0.00357992	8.29395
41	112	9.31526	1.21987	3.5	0	6.55546	153.623	0.00357992	7.95197
42	112	9.40232	1.19392	3.5	0	6.55546	153.623	0.00357992	7.61719
43	112	9.48937	1.16797	3.5	0	6.55546	153.623	0.00357992	7.28961
44	112	9.57643	1.14201	3.5	0	6.55546	153.623	0.00357992	6.96923
45	112	9.66348	1.11606	3.5	0	6.55546	153.623	0.00357992	6.65604
46	112	9.75054	1.0901	3.5	0	6.55546	153.623	0.00357992	6.35006
47	112	9.83759	1.06415	3.5	0	6.55546	153.623	0.00357992	6.05127
48	112	9.92465	1.03819	3.5	0	6.55546	153.623	0.00357992	5.75969
49	112	10.0117	1.01224	3.5	0	6.55546	153.623	0.00357992	5.47531
50	112	10.0988	0.986282	3.5	0	6.55546	153.623	0.00357992	5.19812
51	112	10.1858	0.960327	3.5	0	6.55546	153.623	0.00357992	4.92813
52	112	10.2729	0.934372	3.5	0	6.55546	153.623	0.00357992	4.66535
53	112	10.3599	0.908417	3.5	0	6.55546	153.623	0.00357992	4.40976
54	112	10.447	0.882463	3.5	0	6.55546	153.623	0.00357992	4.16138
55	112	10.534	0.856508	3.5	0	6.55546	153.623	0.00357992	3.92019
56	112	10.6211	0.830553	3.5	0	6.55546	153.623	0.00357992	3.6862
57	112	10.7081	0.804598	3.5	0	6.55546	153.623	0.00357992	3.45941
58	112	10.7952	0.778644	3.5	0	6.55546	153.623	0.00357992	3.23983
59	112	10.8823	0.752689	3.5	0	6.55546	153.623	0.00357992	3.02744
60	112	10.9693	0.726734	3.5	0	6.55546	153.623	0.00357992	2.82225
61	112	11.0564	0.700779	3.5	0	6.55546	153.623	0.00357992	2.62426
62	112	11.1434	0.674824	3.5	0	6.55546	153.623	0.00357992	2.43347
63	112	11.2305	0.64887	3.5	0	6.55546	153.623	0.00357992	2.24988
64	112	11.3175	0.622915	3.5	0	6.55546	153.623	0.00357992	2.07349
65	112	11.4046	0.59696	3.5	0	6.55546	153.623	0.00357992	1.9043
66	112	11.4916	0.571005	3.5	0	6.55546	153.623	0.00357992	1.74231
67	112	11.5787	0.54505	3.5	0	6.55546	153.623	0.00357992	1.58751
68	112	11.6657	0.519096	3.5	0	6.55546	153.623	0.00357992	1.43992
69	112	11.7528	0.493141	3.5	0	6.55546	153.623	0.00357992	1.29953
70	112	11.8399	0.467186	3.5	0	6.55546	153.623	0.00357992	1.16634
71	112	11.9269	0.441231	3.5	0	6.55546	153.623	0.00357992	1.04034
72	112	12.014	0.415277	3.5	0	6.55546	153.623	0.00357992	0.92155
73	112	12.101	0.389322	3.5	0	6.55546	153.623	0.00357992	0.809956
74	112	12.1881	0.363367	3.5	0	6.55546	153.623	0.00357992	0.705562
75	112	12.2751	0.337412	3.5	0	6.55546	153.623	0.00357992	0.608367
76	112	12.3622	0.311457	3.5	0	6.55546	153.623	0.00357992	0.518372
77	112	12.4492	0.285503	3.5	0	6.55546	153.623	0.00357992	0.435577
78	112	12.5363	0.259548	3.5	0	6.55546	153.623	0.00357992	0.359981
79	112	12.6234	0.233593	3.5	0	6.55546	153.623	0.00357992	0.291584
80	112	12.7104	0.207638	3.5	0	6.55546	153.623	0.00357992	0.230388
81	112	12.7975	0.181683	3.5	0	6.55546	153.623	0.00357992	0.176391
82	112	12.8845	0.155729	3.5	0	6.55546	153.623	0.00357992	0.129593
83	112	12.9716	0.129774	3.5	0	6.55546	153.623	0.00357992	0.0899952
84	112	13.0586	0.103819	3.5	0	6.55546	153.623	0.00357992	0.0575969
85	112	13.1457	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
86	112	13.2327	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
87	112	13.3198	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
88	112	13.4068	0	3.5	0	6.55546	153.623	0.00357992	0

0	113	5.60673	2.26597	3.00846	7.11848	13.4403	188.601	0.00597851	35.998
1	113	5.64139	2.25845	3.01601	7.01024	13.2891	187.992	0.00593037	35.5486
