i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
63	13	0.685954	0.220532	1.37978	1.25721	17.7807	383.846	0.00388614	0.174687
64	13	0.694565	0.21188	1.38343	1.20314	17.6901	383.287	0.00387199	0.160888
65	13	0.702226	0.204209	1.38731	1.13602	17.5943	382.692	0.00385699	0.149149
66	13	0.709809	0.196641	1.39096	1.07379	17.5044	382.133	0.00384291	0.138024
67	13	0.717244	0.189245	1.39369	1.03656	17.4374	381.714	0.0038324	0.127581
68	13	0.725483	0.181072	1.39722	0.980358	17.3511	381.174	0.00381884	0.116532
69	13	0.732369	0.174263	1.40088	0.911653	17.2618	380.612	0.00380479	0.107723
70	13	0.739563	0.167171	1.40466	0.839648	17.1701	380.034	0.00379035	0.0989338
71	13	0.746571	0.16028	1.40748	0.793187	17.102	379.602	0.00377961	0.0907648
72	13	0.753052	0.153922	1.41024	0.744827	17.0354	379.179	0.00376908	0.0835489
73	13	0.759413	0.147697	1.41346	0.681486	16.958	378.686	0.00375685	0.0767827
74	13	0.76562	0.141636	1.41683	0.611378	16.8774	378.171	0.00374408	0.0704815
75	13	0.771649	0.135763	1.42018	0.538775	16.7975	377.658	0.0037314	0.0646436
76	13	0.777477	0.130096	1.42337	0.468144	16.7219	377.172	0.00371941	0.0592617
77	13	0.783052	0.124685	1.42528	0.431759	16.6765	376.879	0.00371219	0.0543475
78	13	0.788421	0.119482	1.42785	0.374469	16.6158	376.487	0.00370254	0.0498282
79	13	0.793405	0.114659	1.43065	0.307093	16.5498	376.059	0.00369202	0.0458203
80	13	0.798128	0.110095	1.4335	0.235437	16.483	375.625	0.00368137	0.0421901
81	13	0.799626	0.10865	1.43618	0.160048	16.4202	375.215	0.00367136	0.0410742
82	13	0.800366	0.107936	1.43877	0.0853451	16.3597	374.82	0.00366169	0.04053
83	13	0.802563	0.10582	1.44128	0.0132494	16.3014	374.437	0.00365235	0.038942
84	13	0.806244	0.102279	1.44373	0	16.2444	374.063	0.00364323	0.0363612
85	13	0.811483	0.0972594	1.44703	0	16.1681	373.56	0.003631	0.0328581
86	13	0.818329	0.0907297	1.45077	0	16.082	372.991	0.00361718	0.028573
87	13	0.826829	0.0826625	1.45446	0	15.9973	372.428	0.00360356	0.0236999
88	13	0.837002	0.0730511	1.45782	0	15.9206	371.917	0.0035912	0.0184957
89	13	0.848895	0.0618598	1.46066	0	15.8559	371.485	0.00358077	0.0132545
90	13	0.86259	0.0490154	1.46287	0	15.8058	371.149	0.0035727	0.00831751
91	13	0.878145	0.0344601	1.46436	0	15.772	370.922	0.00356723	0.00410975
92	13	0.895632	0.0181211	1.46511	0	15.7551	370.808	0.0035645	0.00113628
93	13	0.915036	0	1.46511	0	15.7551	370.808	0.0035645	0

0	14	0.0455216	1.00104	1.21516	2.6091	22.235	409.164	0.00455898	3.95979
1	14	0.0492283	0.996146	1.21157	2.71263	22.3401	409.715	0.00457436	3.92082
2	14	0.0532298	0.990838	1.20803	2.81614	22.4439	410.258	0.00458953	3.87866
3	14	0.0575348	0.985099	1.2046	2.91857	22.5448	410.785	0.00460426	3.83323
4	14	0.0621528	0.978912	1.20133	3.0189	22.6415	411.287	0.00461836	3.78445
5	14	0.0670938	0.972262	1.19825	3.11618	22.7325	411.759	0.00463161	3.73226
6	14	0.0723682	0.965131	1.19543	3.20948	22.8163	412.192	0.00464379	3.6766
7	14	0.0779867	0.957507	1.1929	3.29795	22.8915	412.579	0.00465472	3.61745
8	14	0.0839603	0.949374	1.19071	3.38079	22.9568	412.915	0.0046642	3.55477
9	14	0.0902999	0.940721	1.18889	3.45726	23.0109	413.193	0.00467205	3.48858
10	14	0.097016	0.931538	1.18749	3.52671	23.0527	413.407	0.00467811	3.41892
11	14	0.104119	0.921819	1.18654	3.58853	23.0811	413.553	0.00468223	3.34586
12	14	0.111617	0.911559	1.18607	3.64221	23.0954	413.626	0.0046843	3.26951
13	14	0.119518	0.900761	1.18609	3.68734	23.0948	413.623	0.00468421	3.19002
14	14	0.12783	0.889428	1.18662	3.72361	23.0789	413.542	0.00468192	3.10757
15	14	0.136555	0.87757	1.18766	3.75085	23.0477	413.382	0.00467738	3.0224
16	14	0.145698	0.8652	1.18922	3.769	23.0011	413.143	0.00467063	2.93475
17	14	0.155257	0.852336	1.19128	3.77818	22.9395	412.827	0.0046617	2.84493
18	14	0.165233	0.838998	1.19383	3.77863	22.8637	412.436	0.00465069	2.75325
19	14	0.175621	0.825209	1.19684	3.77073	22.7744	411.976	0.00463771	2.66004
20	14	0.186416	0.810994	1.20027	3.75495	22.6727	411.449	0.00462291	2.56562
21	14	0.197613	0.796379	1.2041	3.73185	22.5598	410.862	0.00460644	2.47034
22	14	0.209204	0.781391	1.20828	3.70202	22.4367	410.221	0.00458848	2.37452
23	14	0.221179	0.766055	1.21278	3.66611	22.3047	409.53	0.00456918	2.27848
24	14	0.233529	0.750397	1.21757	3.62471	22.165	408.795	0.00454872	2.18252
25	14	0.246245	0.734443	1.2226	3.5784	22.0185	408.022	0.00452723	2.08692
26	14	0.259314	0.718216	1.22786	3.52772	21.8664	407.214	0.00450487	1.99196
27	14	0.272727	0.701739	1.23331	3.47313	21.7094	406.377	0.00448174	1.89789
28	14	0.286471	0.685034	1.23893	3.41498	21.5482	405.512	0.00445794	1.80492
29	14	0.300535	0.668123	1.2447	3.35356	21.3835	404.624	0.00443357	1.71329
30	14	0.314906	0.651025	1.25062	3.28904	21.2156	403.714	0.00440868	1.62318
31	14	0.329571	0.63376	1.25667	3.22148	21.0448	402.783	0.00438331	1.53478
32	14	0.344519	0.616346	1.26285	3.15084	20.8714	401.832	0.00435748	1.44824
33	14	0.359737	0.598802	1.26916	3.07697	20.6955	400.861	0.00433121	1.36372
34	14	0.375212	0.581144	1.2756	2.99959	20.5169	399.869	0.00430448	1.28136
35	14	0.390931	0.56339	1.28218	2.91833	20.3355	398.856	0.00427727	1.20129
36	14	0.40688	0.545557	1.28891	2.83269	20.1512	397.82	0.00424954	1.1236
37	14	0.423047	0.52766	1.29581	2.74206	19.9637	396.759	0.00422126	1.04842
38	14	0.439417	0.509716	1.30288	2.64573	19.7727	395.671	0.00419237	0.975815
39	14	0.455976	0.49174	1.31015	2.54284	19.5777	394.552	0.00416279	0.905878
40	14	0.467469	0.479362	1.3147	2.48369	19.4562	393.851	0.00414432	0.859333
41	14	0.48419	0.461493	1.32227	2.36961	19.2554	392.685	0.00411373	0.794462
42	14	0.495833	0.449145	1.32708	2.30167	19.1289	391.946	0.0040944	0.751232
43	14	0.507496	0.436851	1.33199	2.22987	19.0001	391.191	0.0040747	0.709477
44	14	0.519051	0.424734	1.33539	2.19941	18.9114	390.668	0.00406111	0.669553
45	14	0.530363	0.412924	1.33797	2.19114	18.8442	390.27	0.00405078	0.631774
46	14	0.541593	0.401249	1.34076	2.17773	18.7717	389.841	0.00403965	0.595518
47	14	0.552805	0.389642	1.34383	2.15749	18.6924	389.37	0.00402745	0.560552
48	14	0.56395	0.378154	1.34671	2.14305	18.6181	388.927	0.004016	0.527004
49	14	0.575152	0.36666	1.35005	2.11692	18.5321	388.413	0.00400275	0.49449
50	14	0.586317	0.355253	1.35327	2.09503	18.4497	387.919	0.00399003	0.463271
51	14	0.5975	0.343881	1.35668	2.06857	18.3625	387.394	0.00397655	0.43318
52	14	0.608735	0.332509	1.36049	2.03198	18.2656	386.809	0.00396155	0.404125
53	14	0.619865	0.321296	1.36375	2.01116	18.1829	386.308	0.00394873	0.376487
54	14	0.628922	0.31221	1.36746	1.96471	18.0892	385.738	0.00393419	0.354832
55	14	0.640113	0.301034	1.37123	1.93089	17.9945	385.16	0.00391947	0.329102
56	14	0.649121	0.292077	1.37456	1.89544	17.9109	384.648	0.00390645	0.309199
57	14	0.658231	0.283054	1.37855	1.84225	17.8115	384.036	0.00389095	0.289805
58	14	0.667266	0.274144	1.38207	1.80147	17.7238	383.495	0.00387725	0.271293
59	14	0.676226	0.265342	1.38546	1.76437	17.6398	382.975	0.00386412	0.253626
60	14	0.685245	0.256516	1.38946	1.71028	17.5412	382.362	0.00384868	0.236532
61	14	0.694233	0.247757	1.39352	1.65378	17.4414	381.739	0.00383303	0.220183
62	14	0.703044	0.239202	1.39658	1.62513	17.3666	381.271	0.00382128	0.204801
63	14	0.71188	0.230656	1.40039	1.57543	17.2738	380.688	0.00380669	0.190006
64	14	0.719756	0.223065	1.40438	1.51331	17.1768	380.076	0.00379141	0.177353
65	14	0.72755	0.215581	1.40817	1.45615	17.0854	379.497	0.00377698	0.165325
66	14	0.735173	0.208284	1.41107	1.42298	17.0154	379.052	0.00376592	0.154021
67	14	0.743635	0.200211	1.41478	1.3723	16.9264	378.484	0.00375184	0.141995
68	14	0.750724	0.193469	1.41857	1.3097	16.836	377.905	0.00373751	0.132344
69	14	0.758131	0.186447	1.42248	1.24455	16.7429	377.307	0.00372274	0.122673
70	14	0.76533	0.179644	1.42549	1.20386	16.6717	376.848	0.00371142	0.113667
71	14	0.771992	0.173364	1.42842	1.1615	16.6023	376.399	0.00370038	0.10567
72	14	0.778543	0.167204	1.43179	1.10545	16.523	375.885	0.00368775	0.0981194
73	14	0.784944	0.161203	1.4353	1.04356	16.4409	375.35	0.00367465	0.0910453
74	14	0.791165	0.155384	1.43878	0.9799	16.3595	374.818	0.00366164	0.0844533
75	14	0.79718	0.149772	1.4421	0.918662	16.2822	374.312	0.00364929	0.0783423
76	14	0.802909	0.144438	1.44424	0.889709	16.2327	373.986	0.00364136	0.0727547
77	14	0.808444	0.139293	1.44698	0.841733	16.1694	373.569	0.00363121	0.0675681
78	14	0.813596	0.134515	1.44991	0.784834	16.1018	373.122	0.00362035	0.0629303
79	14	0.818483	0.12999	1.45287	0.724572	16.0338	372.671	0.00360943	0.0586986
80	14	0.820075	0.128518	1.45544	0.65741	15.9749	372.28	0.00359996	0.0573567
81	14	0.820892	0.127763	1.45787	0.590002	15.9194	371.909	0.00359102	0.0566764
82	14	0.823195	0.125637	1.46033	0.527491	15.8634	371.535	0.00358199	0.054787
83	14	0.826991	0.122137	1.46198	0.493699	15.8259	371.284	0.00357594	0.0517507
84	14	0.832377	0.117177	1.46394	0.456161	15.7815	370.986	0.00356877	0.0476009
85	14	0.839397	0.11072	1.46621	0.414665	15.7303	370.641	0.00356049	0.0424669
86	14	0.848086	0.10274	1.46855	0.375915	15.6776	370.286	0.00355196	0.0365359
87	14	0.858457	0.0932307	1.47083	0.344116	15.6262	369.939	0.00354364	0.0300599
88	14	0.870556	0.0821592	1.47302	0.32245	15.5772	369.607	0.0035357	0.0233232
89	14	0.884466	0.0694575	1.47514	0.313989	15.5296	369.284	0.00352798	0.016652
90	14	0.900258	0.0550773	1.47741	0.32262	15.4791	368.941	0.00351978	0.0104557
91	14	0.918026	0.0389629	1.48043	0.355273	15.4118	368.482	0.00350886	0.00521794
92	14	0.93782	0.0211485	1.4869	0.428301	15.2687	367.501	0.00348555	0.00152264
93	14	0.961683	0	1.51625	0	14.633	363.063	0.00338126	0

0	15	0.0524892	1.00138	1.22389	3.00879	21.9811	407.823	0.00452173	3.95979
1	15	0.0565402	0.996222	1.22046	3.11236	22.0808	408.351	0.00453637	3.91855
2	15	0.0609012	0.990646	1.21713	3.21485	22.1776	408.862	0.00455057	3.8741
3	15	0.0655821	0.984636	1.21396	3.31524	22.2702	409.349	0.00456413	3.82637
4	15	0.0705936	0.978175	1.211	3.41258	22.357	409.804	0.00457682	3.77529
5	15	0.0759467	0.971248	1.20828	3.50595	22.4366	410.22	0.00458846	3.72081
6	15	0.081653	0.963841	1.20586	3.59449	22.5078	410.592	0.00459886	3.66287
7	15	0.0877242	0.95594	1.20378	3.6774	22.5691	410.911	0.00460781	3.60146
8	15	0.0941718	0.947532	1.20207	3.75395	22.6196	411.173	0.00461516	3.53657
9	15	0.101007	0.938607	1.20077	3.82349	22.6579	411.372	0.00462074	3.46825
10	15	0.108241	0.929158	1.19992	3.88541	22.6832	411.503	0.00462443	3.39654
11	15	0.115883	0.919181	1.19953	3.93922	22.6946	411.563	0.00462609	3.32154
12	15	0.123941	0.908676	1.19963	3.98451	22.6916	411.547	0.00462565	3.24339
13	15	0.132422	0.897645	1.20024	4.02097	22.6737	411.454	0.00462304	3.16227
14	15	0.141331	0.886097	1.20135	4.04845	22.6407	411.283	0.00461824	3.07837
15	15	0.15067	0.874043	1.20297	4.0669	22.5929	411.034	0.00461127	2.99196
16	15	0.160441	0.861501	1.20509	4.07644	22.5304	410.71	0.00460216	2.9033
17	15	0.17064	0.848487	1.20769	4.07733	22.4541	410.312	0.00459102	2.81269
18	15	0.181266	0.835025	1.21073	4.06995	22.3646	409.844	0.00457795	2.72046
19	15	0.192311	0.821138	1.21421	4.05477	22.263	409.311	0.00456308	2.62693
20	15	0.203769	0.806851	1.21807	4.03237	22.1504	408.718	0.00454657	2.53242
21	15	0.215633	0.792189	1.22228	4.00334	22.0278	408.071	0.00452859	2.43726
22	15	0.227891	0.777178	1.22682	3.96832	21.8964	407.374	0.00450929	2.34177
23	15	0.240535	0.761843	1.23164	3.92793	21.7575	406.633	0.00448882	2.24623
24	15	0.253554	0.746208	1.23671	3.88273	21.6118	405.854	0.00446734	2.15095
25	15	0.266935	0.730298	1.242	3.83327	21.4605	405.04	0.00444498	2.05617
26	15	0.280668	0.714135	1.24749	3.78001	21.3043	404.196	0.00442184	1.96217
27	15	0.29474	0.697741	1.25316	3.7233	21.1439	403.324	0.00439804	1.86916
28	15	0.309138	0.681136	1.25898	3.66345	20.9799	402.427	0.00437365	1.77736
29	15	0.323851	0.664342	1.26496	3.60061	20.8127	401.508	0.00434872	1.68698
30	15	0.338866	0.647376	1.27107	3.53487	20.6426	400.568	0.0043233	1.59818
31	15	0.354169	0.630257	1.27731	3.46619	20.4697	399.607	0.00429741	1.51115
32	15	0.36975	0.613004	1.28369	3.39442	20.2942	398.625	0.00427106	1.42603
33	15	0.385593	0.595632	1.29021	3.31932	20.116	397.622	0.00424423	1.34297
34	15	0.401688	0.578159	1.29687	3.24051	19.935	396.596	0.00421692	1.26208
35	15	0.41802	0.560601	1.30368	3.15753	19.751	395.547	0.00418908	1.18348
36	15	0.434576	0.542973	1.31067	3.06982	19.5637	394.472	0.00416068	1.10728
37	15	0.451344	0.525291	1.31783	2.97667	19.3729	393.368	0.00413165	1.03357
38	15	0.468308	0.507571	1.3252	2.87728	19.1782	392.234	0.00410194	0.962436
39	15	0.480074	0.495375	1.32984	2.82045	19.0562	391.52	0.00408329	0.915056
40	15	0.497211	0.477748	1.33752	2.71047	18.8558	390.339	0.00405256	0.848845
41	15	0.509137	0.465573	1.34242	2.6453	18.7288	389.586	0.00403305	0.804681
42	15	0.521085	0.453447	1.34742	2.57647	18.5997	388.817	0.00401318	0.761956
43	15	0.532895	0.441525	1.35095	2.54817	18.5091	388.275	0.0039992	0.721146
44	15	0.544443	0.42992	1.35369	2.54155	18.439	387.854	0.00398837	0.682523
45	15	0.555912	0.418443	1.35663	2.52987	18.3638	387.402	0.00397675	0.645386
46	15	0.56737	0.407028	1.35984	2.51152	18.282	386.908	0.00396409	0.609497
47	15	0.578756	0.395735	1.36288	2.49882	18.2049	386.441	0.00395214	0.575018
48	15	0.590211	0.384425	1.36638	2.47471	18.1165	385.904	0.00393843	0.541515
49	15	0.601628	0.373205	1.36976	2.45472	18.0314	385.385	0.00392521	0.509295
50	15	0.613067	0.362016	1.37333	2.4303	17.9417	384.836	0.00391124	0.478167
51	15	0.624569	0.350818	1.3773	2.39607	17.8425	384.227	0.00389578	0.448028
52	15	0.635953	0.339788	1.38075	2.37711	17.7568	383.699	0.00388241	0.419324
53	15	0.645241	0.330829	1.38457	2.33312	17.6619	383.112	0.00386757	0.396729
54	15	0.6567	0.319825	1.38852	2.30165	17.5645	382.507	0.00385233	0.369867
55	15	0.665932	0.310999	1.39199	2.26838	17.4789	381.974	0.00383892	0.349023
56	15	0.675284	0.302096	1.3961	2.21806	17.3783	381.344	0.00382312	0.328637
57	15	0.684549	0.293313	1.39977	2.17978	17.2887	380.782	0.00380903	0.309152
58	15	0.693736	0.284638	1.40332	2.1451	17.2027	380.239	0.00379548	0.290515
59	15	0.702998	0.275928	1.40745	2.09417	17.1026	379.606	0.0037797	0.27241
60	15	0.712231	0.26728	1.41166	2.04105	17.0014	378.963	0.00376371	0.255041
61	15	0.721262	0.258856	1.41489	2.01471	16.9237	378.467	0.00375142	0.238691
62	15	0.730337	0.250423	1.41886	1.96828	16.8291	377.861	0.00373642	0.222886
63	15	0.738442	0.24292	1.42297	1.91	16.7312	377.232	0.00372088	0.209303
64	15	0.746459	0.235525	1.42689	1.85663	16.6385	376.634	0.00370615	0.196357
65	15	0.754283	0.228333	1.42997	1.82623	16.5659	376.164	0.00369459	0.18418
66	15	0.76298	0.220365	1.43385	1.77941	16.4747	375.57	0.00368004	0.171162
67	15	0.770284	0.213697	1.43776	1.72124	16.3833	374.974	0.00366546	0.160651
68	15	0.777916	0.206752	1.44181	1.66099	16.2891	374.357	0.00365039	0.150082
69	15	0.785315	0.200041	1.44499	1.62407	16.2154	373.872	0.00363858	0.140226
70	15	0.792167	0.193843	1.44809	1.5856	16.1437	373.399	0.00362709	0.131432
71	15	0.798919	0.187753	1.4516	1.53443	16.063	372.865	0.00361413	0.123082
72	15	0.805522	0.181814	1.45523	1.47804	15.9798	372.312	0.00360074	0.115218
73	15	0.811943	0.176055	1.45884	1.42029	15.8973	371.762	0.00358745	0.107855
74	15	0.818152	0.170501	1.46229	1.36517	15.8189	371.237	0.00357481	0.100998
75	15	0.824041	0.165244	1.46462	1.34031	15.7661	370.882	0.00356628	0.0947262
76	15	0.829749	0.160161	1.46751	1.2979	15.7008	370.443	0.00355572	0.0888585
77	15	0.835072	0.15543	1.47057	1.24739	15.632	369.979	0.00354459	0.083576
78	15	0.840128	0.150946	1.47364	1.19406	15.5633	369.513	0.00353345	0.0787278
79	15	0.841816	0.149451	1.47612	1.13289	15.5077	369.135	0.00352443	0.0771475
80	15	0.84271	0.14866	1.47843	1.07115	15.4563	368.785	0.00351608	0.0763196
81	15	0.84512	0.14653	1.48086	1.01513	15.4022	368.416	0.00350729	0.0741165
82	15	0.849034	0.143074	1.48265	0.987047	15.3627	368.146	0.00350085	0.0706177
83	15	0.854579	0.138185	1.48483	0.95721	15.3143	367.814	0.00349298	0.0658183
84	15	0.861802	0.131828	1.48744	0.925838	15.2569	367.42	0.00348362	0.0598395
85	15	0.870735	0.123986	1.49027	0.89956	15.1946	366.99	0.00347346	0.0528649
86	15	0.881391	0.114656	1.49325	0.882663	15.1291	366.538	0.00346276	0.0451403
87	15	0.893819	0.103811	1.49643	0.878409	15.0599	366.058	0.00345143	0.0369363
88	15	0.908113	0.0913912	1.49995	0.889522	14.9832	365.524	0.00343886	0.028556
89	15	0.924355	0.0773541	1.50424	0.91758	14.8904	364.876	0.00342365	0.0203827
90	15	0.942664	0.0616462	1.51028	0.958628	14.7604	363.963	0.00340227	0.0128651
91	15	0.963152	0.0442601	1.52132	0.963527	14.5255	362.299	0.0033635	0.00655271
92	15	0.988395	0.0231884	1.55194	0.541617	13.8899	357.697	0.00325771	0.00175907
93	15	1.01674	0	1.58896	0	13.1531	352.17	0.00313332	0

0	16	0.0600488	1.0018	1.23409	3.44261	21.687	406.257	0.00447843	3.95977
1	16	0.0644702	0.996396	1.23087	3.54517	21.7796	406.752	0.00449209	3.91634
2	16	0.0692187	0.990565	1.2278	3.64564	21.8679	407.222	0.00450509	3.86968
3	16	0.0743058	0.984298	1.22495	3.74305	21.9505	407.661	0.00451723	3.81973
4	16	0.0797433	0.977579	1.22234	3.8365	22.026	408.061	0.00452832	3.76643
5	16	0.0855434	0.970393	1.22004	3.92512	22.0931	408.416	0.00453817	3.70974
6	16	0.0917185	0.962726	1.21806	4.00812	22.1505	408.719	0.0045466	3.64962
7	16	0.0982809	0.954567	1.21646	4.08477	22.1972	408.965	0.00455345	3.58607
8	16	0.105243	0.945904	1.21526	4.15442	22.2321	409.149	0.00455855	3.5191
9	16	0.112615	0.936731	1.21451	4.21648	22.2542	409.265	0.00456179	3.44877
10	16	0.120408	0.927041	1.21421	4.27045	22.2628	409.31	0.00456305	3.37516
11	16	0.128632	0.916833	1.2144	4.31592	22.2573	409.281	0.00456224	3.2984
12	16	0.137292	0.906111	1.21509	4.35262	22.2373	409.176	0.00455931	3.21863
13	16	0.146394	0.89488	1.21627	4.38037	22.2026	408.993	0.00455423	3.13607
14	16	0.15594	0.88315	1.21796	4.39916	22.1534	408.734	0.00454703	3.05093
15	16	0.165932	0.870937	1.22014	4.40911	22.0901	408.4	0.00453773	2.96348
16	16	0.176367	0.858259	1.22279	4.41048	22.0131	407.993	0.00452644	2.87402
17	16	0.187242	0.845134	1.22589	4.40365	21.9234	407.517	0.00451325	2.78284
18	16	0.19855	0.831587	1.2294	4.38913	21.8218	406.976	0.0044983	2.69027
19	16	0.210283	0.81764	1.23331	4.36747	21.7093	406.376	0.00448173	2.59662
20	16	0.222434	0.803319	1.23757	4.33928	21.5872	405.722	0.0044637	2.5022
21	16	0.234991	0.788649	1.24214	4.30521	21.4564	405.018	0.00444437	2.40734
22	16	0.247945	0.773653	1.24701	4.26586	21.318	404.27	0.00442388	2.31232
23	16	0.261283	0.758356	1.25212	4.22181	21.1731	403.483	0.00440238	2.21744
24	16	0.274994	0.742781	1.25747	4.17361	21.0226	402.661	0.00437999	2.12295
25	16	0.289065	0.726951	1.26301	4.12171	20.8671	401.808	0.00435683	2.0291
26	16	0.303483	0.710887	1.26873	4.06648	20.7074	400.927	0.004333	1.93614
27	16	0.318237	0.69461	1.27462	4.00821	20.5441	400.021	0.00430856	1.84428
28	16	0.333313	0.67814	1.28066	3.94708	20.3775	399.091	0.00428357	1.75371
29	16	0.348698	0.661495	1.28684	3.88316	20.2079	398.14	0.00425808	1.66462
30	16	0.36438	0.644694	1.29316	3.81644	20.0356	397.167	0.0042321	1.57718
31	16	0.380345	0.627754	1.29962	3.74677	19.8605	396.172	0.00420566	1.49154
32	16	0.396582	0.610691	1.30623	3.67392	19.6826	395.155	0.00417872	1.40784
33	16	0.413077	0.593522	1.31298	3.59753	19.502	394.115	0.00415128	1.32621
34	16	0.429818	0.576263	1.3199	3.51717	19.3182	393.051	0.00412331	1.24678
35	16	0.44679	0.558928	1.32699	3.43229	19.1312	391.96	0.00409476	1.16963
36	16	0.463982	0.541533	1.33427	3.34223	18.9406	390.84	0.00406558	1.09488
37	16	0.48138	0.524093	1.34175	3.24623	18.7461	389.689	0.00403571	1.02259
38	16	0.493438	0.512096	1.34649	3.1916	18.6238	388.961	0.00401688	0.974415
39	16	0.511021	0.494734	1.35429	3.08553	18.4236	387.762	0.00398599	0.90691
40	16	0.523249	0.482749	1.35928	3.02298	18.2962	386.994	0.0039663	0.861841
41	16	0.535503	0.470808	1.36439	2.95694	18.1668	386.21	0.00394624	0.818171
42	16	0.547587	0.459095	1.36806	2.9306	18.0742	385.647	0.00393186	0.776502
43	16	0.559388	0.447708	1.37095	2.92541	18.0014	385.202	0.00392053	0.737061
44	16	0.571115	0.436444	1.37406	2.91524	17.9236	384.725	0.00390843	0.699067
45	16	0.582837	0.425235	1.37743	2.89853	17.8394	384.208	0.0038953	0.662275
46	16	0.594484	0.414148	1.38063	2.88727	17.7596	383.716	0.00388285	0.626884
47	16	0.60621	0.403037	1.38429	2.86489	17.6689	383.156	0.00386868	0.59241
48	16	0.617896	0.392017	1.38783	2.84649	17.5813	382.612	0.00385497	0.559204
49	16	0.629611	0.381022	1.39158	2.82374	17.4891	382.038	0.00384052	0.527053
50	16	0.641399	0.370012	1.39571	2.79145	17.3878	381.404	0.00382462	0.495839
51	16	0.653056	0.359178	1.39934	2.77395	17.2993	380.848	0.0038107	0.466079
52	16	0.662591	0.350355	1.40329	2.73202	17.2033	380.243	0.00379558	0.442549
53	16	0.674339	0.339536	1.40742	2.70237	17.1035	379.611	0.00377983	0.414559
54	16	0.68381	0.330852	1.41104	2.67082	17.0162	379.057	0.00376605	0.392776
55	16	0.69342	0.322079	1.41528	2.62284	16.9146	378.409	0.00374997	0.371397
56	16	0.702931	0.313431	1.4191	2.58652	16.8234	377.825	0.00373551	0.350939
57	16	0.712361	0.304893	1.4228	2.55366	16.7354	377.259	0.00372155	0.331331
58	16	0.721882	0.296307	1.42707	2.50521	16.6342	376.606	0.00370546	0.312209
